0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",洗衣机不是声音很小吗，为什么脱水香拖拉机启动一样，好大声音，今天刚刚送来的,您好，给您添麻烦了，这个问题原因很多，具体请微信报修让服务人员上门检查，紧急情况请拨打客服4006999999，谢谢,1,338,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",新冰箱接通电源声音很大正常吗,您好，冰箱噪音大可能是冰箱底角没调平，如果调平还是噪音大您可电子保修卡一键报修，服务人员上门为您检测一下，谢谢。,1,348,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",电视的声音不稳定，广告音量就大,您好：抱歉给您添麻烦了！请检查用户菜单中有最大音量控制或将开机音乐关闭，仍无改善，建议您通过海尔服务微信号或APP快速维修等版块提报服务需求，紧急情况可致电400699999,1,549,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",全自动，甩干声音大,你好非常抱歉给您添麻烦了，导致此问题有很多种原因，请通过海尔服务报修或拨打4006999999由当地售后服务人员上门检测处理，谢谢,1,556,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",冰箱声音大怎么回事,"""""""尊敬的用户您好!压缩机相当于冰箱的马达，冰箱制冷时，压缩机内部机械是运转的，任何机械部件的运转都要产生一定的声音。海尔选用的压缩机都是高效节能的压缩机，使冰箱在最短的时间达到制冷效果，压缩机的运转功率较大。
如您对此问题仍有疑问，建议您通过海尔服务微信服务号或APP报修，紧急情况可直接致电4006999999""""""
",1,566,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",看电视图像和声音不同步,您好：抱歉给您添麻烦了！请换一个节目或信号源输入信号观察，如果手头上有下载视频的U盘连接到电视USB端口验证判断是电视问题还是信号原因，如仍未有改善，建议您通过海尔服务微信号或APP快速维修等版块提报服务需求，紧急情况可致电4006999999,1,586,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",冰箱感觉电机声音好大,"""尊敬的用户您好！给您添麻烦了，根据您描述的压缩机噪音大问题，由于不在现场，无法准确判断是否正常，建议您通过海尔服务微信服务号或APP报修，紧急情况可直接致电4006999999
""
",1,634,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",我家新买的双开门海尔冰箱，工作时声音不正常，象小孩呻吟似的,尊敬的用户您好！首先感谢您选择海尔产品，冰箱工作时会有一定声音，由于不知现场状况，无法判断冰箱声音是否正常，建议您通过海尔服务微信服务号或APP报修，让专业服务人员上门给您详细检查和解答，紧急情况可直接致电4006999999,1,835,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",画面经常卡住不动，声音正常,尊敬的用户您好！给您添麻烦了！请您检查一下当前功能模式是否设置正确，由于不在现场，无法准确判定或调试，建议您通过海尔服务微信服务号或APP报修，让专业人员给您上门调试或维修，紧急情况可直接致电4006999999，希望可以帮到您！,1,854,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",脱水时声音特别大。也很振，上面放点东西都会振掉。是什么原因？,你好非常抱歉给您添麻烦了，1：洗衣机是否有售后人员上门安装，2：洗衣机运输包装固定螺丝是否拆下，3：洗衣机底角是否调平和锁紧，4：洗涤衣物是否过多和偏心不平衡导致，5：以上排除请通过海尔服务报修由当地售后服务人员上门检测处理，谢谢,1,878,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",冰箱工作的时候为什么声音那么大太吵了,尊敬的用户您好！给您添麻烦了！请您注意一下是否是在放置大量物品是才会出现这种情况，还是声音一直持续不间断，当在变频冰箱内置放大量物品时，冰箱需要大量制冷，此时冰箱以高频运转，此时的压缩机运转声音比较大；2）当冰箱置放物品比较稳定，冰箱制冷处于正常的维持状态，此时冰箱以低频运转，此时冰箱压缩机运转噪音一般比较小。由于不在现场，无法准确判定或调试，建议您通过海尔服务微信服务号或APP报修，让专业人员给您调试或维修，紧急情况可直接致电4006999999，希望可以帮到您！,1,971,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",新买的冰箱，运作时声音太大，都吵得睡不了觉！,尊敬的用户您好！给您添麻烦了！根据您反馈的问题，由于不在现场，无法准确判定或调试，建议您通过海尔服务微信服务号或APP报修，让专业人员给您调试或维修，紧急情况可直接致电4006999999,1,1043,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",我们家的双开门冰箱声音越来越大，怎么回事啊？,"""""""尊敬的用户您好！给您添麻烦了，根据您描述的压缩机噪音大问题，由于不在现场，无法准确判断是否正常，建议您通过海尔服务微信服务号或APP报修，紧急情况可直接致电4006999999
""""
""
",1,1045,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",海尔吸尘器声音为什么那么大？,您好，由于电机告诉旋转，会产生噪音，海尔吸尘器噪音值控制在82分贝以下。如果感觉噪音异常，请及时联系海尔客服4006999999。,1,1060,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",洗衣机甩干的时候声音特别刺耳不正常的声音怎么回事,你好非常抱歉给您添麻烦了，1：是否有售后人员上门安装，2：洗衣机运输包装固定螺栓是否拆下，3：洗衣机底角是否调平和锁紧，4：洗涤衣物是否过多或偏心不平衡导致，5：以上排除请通过海尔服务报修由当地售后人员上门检测处理，谢谢,1,1105,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",冰箱520升，运行时候声音大晚上睡觉得关门才能睡觉，这么大声音正常么,"尊敬的用户您好！首先感谢您选择海尔产品，冰箱工作时会有一定声音，由于不知现场状况，无法判断冰箱声音是否正常，建议您通过海尔服务微信服务号或APP报修，让专业服务人员上门给您详细检查和解答，紧急情况可直接致电4006999999
",1,1142,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",新买的海尔全自动冼衣机声音较大，震动还非常大,您好，给您添麻烦了，这个问题原因有很多，具体请微信报修让服务人员上门检查，紧急情况请拨打客服4006999999，谢谢,1,1183,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",新买的洗衣机，甩干的时候声音很大，什么原因,"尊敬的用户您好，很抱歉给您添麻烦了，根据您描述的情况建议您看下洗衣机是否放平，或者衣服都挤到一边导致内桶有点偏心，由于不在现场无法鉴定具体原因，建议通过海尔服务微信服务号或APP报修，让专业服务人员上门给您详细检查和解答，或者直接致电4006-999-999，希望可以帮到您！
",1,1224,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",滚筒冼衣机在甩干时为什么有很大声音？,你好非常抱歉给您添麻烦了，1：洗衣机是否有售后人员上门安装，2：洗衣机运输包装固定螺丝是否拆下，3：洗衣机底角是否调平和锁紧，4：洗涤衣物是否过多和偏心不平衡导致，5：以上排除请通过海尔服务报修由当地售后服务人员上门检测处理，谢谢,1,1257,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",我家的柜机为什么声音这么大啊,"尊敬的用户您好！给您添麻烦了！根据您反馈的问题，原因分析可能是：
1.空调出风口：空调的主要噪音来源就是空调的出风口，当空调开启的风速越大，空调的噪音值当然也就慢慢变大，这是空调的主要噪音值来源之一；
2.空调面板的松动：当长期使用空调后，空调的面板很容易因为各种原因造成松动，这样，空调在运转时产生的震动就会让面板互相的摩擦，从而产生噪音；由于不在现场，无法准确判定或调试，建议您通过海尔服务微信服务号或APP报修，让专业人员给您调试或维修，紧急情况可直接致电4006999999，希望可以帮到您！",1,1316,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",我的洗衣机声音很大,你好非常抱歉给您添麻烦了，1：洗衣机是否有售后人员上门安装，2：洗衣机运输包装固定螺丝是否拆下，3：洗衣机底角是否调平和锁紧，4：洗涤衣物是否过多和偏心不平衡导致，5：以上排除请通过海尔服务报修由当地售后服务人员上门检测处理，谢谢,1,1317,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",我新买的冰箱声音向流水声，音很大怎回事？,尊敬的用户您好！首先感谢您选择海尔产品，冰箱工作时会有一定声音，由于不知现场状况，无法判断冰箱声音是否正常，建议您通过海尔服务微信服务号或APP报修，让专业服务人员上门给您详细检查和解答，紧急情况可直接致电4006999999,1,1424,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",海尔洗衣机型号eg8012hb86s，甩干声音大，什么原因,你好非常抱歉给您添麻烦了，1：洗衣机是否有售后人员上门安装，2：洗衣机运输包装固定螺丝是否拆下，3：洗衣机底角是否调平和锁紧，4：洗涤衣物是否过多和偏心不平衡导致，5：以上排除请通过海尔服务报修由当地售后服务人员上门检测处理，谢谢,1,1465,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",新买的洗衣机不到俩月，洗衣服的时候声音比飞机起飞声音还大，请求退货,你好非常抱歉给您添麻烦了，1：洗衣机是否有售后人员上门安装，2：洗衣机运输包装固定螺丝是否拆下，3：洗衣机底角是否调平和锁紧，4：洗涤衣物是否过多和偏心不平衡导致，5：以上排除请通过海尔服务报修由当地售后服务人员上门检测处理，谢谢,1,1483,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",甩干时有尖锐的声音，安装一个月，最近才有声音,"尊敬的用户您好！给您添麻烦了！请您检查是否将洗衣机放置平稳；或是将衣物放置太多；洗衣机是否放置在较小的空间聚音造成噪音大。由于不在现场无法鉴定具体原因，建议通过海尔服务微信服务号或APP报修，让专业服务人员上门给您详细检查和解答，或者直接致电4006999999，希望可以帮到您！
",1,1599,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",我家的冰箱工作时声音很大，正常吗？,"""""""尊敬的用户您好!压缩机相当于冰箱的马达，冰箱制冷时，压缩机内部机械是运转的，任何机械部件的运转都要产生一定的声音。海尔选用的压缩机都是高效节能的压缩机，使冰箱在最短的时间达到制冷效果，压缩机的运转功率较大。
如您对此问题仍有疑问，建议您通过海尔服务微信服务号或APP报修，紧急情况可直接致电4006999999""""
""
",1,1686,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",洗衣机最近脱水时声音大特别刺耳，但是洗涤时正常,您好，给您添麻烦了，这个问题原因有很多，具体请微信报修让服务人员上门检查，紧急情况请拨打客服4006999999，谢谢,1,1776,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",声音感觉有点大，正常吗,"尊敬的用户您好，很抱歉给您添麻烦了，继电器在压缩机启动前会有哒的一声，冰箱制冷管路里面有制冷剂，液态制冷剂在管路中流动，会有水流流动声音。冰箱启动或者电磁阀换向的时候是有声音的，另外冰箱在制冷和化霜的时候也有冰裂的声音，这都是正常的。由于不在现场无法鉴定具体原因，建议通过海尔服务微信服务号或APP报修，让专业服务人员上门给您详细检查和解答，或者直接致电4006-999-999，希望可以帮到您！
",1,1801,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",我家的海尔冰箱怎么声音这么大的啊！,"尊敬的用户您好，很抱歉给您添麻烦了，继电器在压缩机启动前会有哒的一声，冰箱制冷管路里面有制冷剂，液态制冷剂在管路中流动，会有水流流动声音。冰箱启动或者电磁阀换向的时候是有声音的，另外冰箱在制冷和化霜的时候也有冰裂的声音，这都是正常的。由于不在现场无法鉴定具体原因，建议通过海尔服务微信服务号或APP报修，让专业服务人员上门给您详细检查和解答，或者直接致电4006-999-999，希望可以帮到您！
",1,1812,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",刚买回来，滚筒洗衣机，洗了几次衣服，声音一次比一次大,抱歉给您添麻烦了！建议您通过海尔服务微信号或APP快速维修等版块提报服务需求。紧急情况可致电4006999999,1,1843,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",洗衣机没洗几次声音好大。,你好非常抱歉给您添麻烦了，导致此问题有很多种原因，请通过海尔服务报修或拨打4006999999由当地售后服务人员上门检测处理，谢谢,1,1857,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",刚刚买的新冰箱，486wdge。声音非常大。很烦恼，很纠结,"尊敬的用户您好！首先感谢您选择海尔产品，冰箱工作时会有一定声音，由于不知现场状况，无法判断冰箱声音是否正常，建议您通过海尔服务微信服务号或APP报修，让专业服务人员上门给您详细检查和解答，紧急情况可直接致电4006999999
",1,1863,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",我们家的热水器为什么声音很大，有时候都有点吓人,"""加热管加热过程产生的声音，就像电水壶加热声音原理一样；由于热水器内胆密闭承压，保温层也起到一定隔音效果，因此声音相对较小。
随使用时间的增长，结水垢后声音会有所增加，清洗内胆可缓解。
加热区域集中的噪音会较明显，如3D加热时噪音会较大；
水压突然降低会有异响，如开混合阀时，有时会有“咔咔”声；""
",1,1958,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",声音有些大是什么回事,"尊敬的用户您好，很抱歉给您添麻烦了，继电器在压缩机启动前会有哒的一声，冰箱制冷管路里面有制冷剂，液态制冷剂在管路中流动，会有水流流动声音。冰箱启动或者电磁阀换向的时候是有声音的，另外冰箱在制冷和化霜的时候也有冰裂的声音，这都是正常的。由于不在现场无法鉴定具体原因，建议通过海尔服务微信服务号或APP报修，让专业服务人员上门给您详细检查和解答，或者直接致电4006-999-999，希望可以帮到您！
",1,2014,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",我的洗衣机甩干撞桶声音太大，洗的时候声音也大,您好，给您添麻烦了，这个问题原因有很多，具体请微信报修让服务人员上门检查，紧急情况请拨打客服4006999999，谢谢,1,2096,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",我家的空调，开开空调声音就像拖拉机的声音，这是怎么回事啊,"请通过首页快速维修进行报修，或拨打4006999999我们会安排专业的服务人员上门，谢谢。
",1,2191,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",海尔变频空调为什么声音那么大,"您好，制热运行压缩机负荷大，在室内会有一种回音的感觉，是正常的，与墙体结构和室内空洞有关，谢谢。
",1,2193,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",为什么我新买的风冷冰箱声音特别大,"尊敬的用户您好!压缩机相当于冰箱的马达，冰箱制冷时，压缩机内部机械是运转的，任何机械部件的运转都要产生一定的声音。海尔选用的压缩机都是高效节能的压缩机，使冰箱在最短的时间达到制冷效果，压缩机的运转功率较大。
如您对此问题仍有疑问，建议您通过海尔服务微信服务号或APP报修，紧急情况可直接致电4006999999""
",1,2207,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",冰箱声音大，一开门又消失,您好，冰箱在制冷过程中风机会产生运转声音，开门即可停止防止能源外泄，若声音异常大，您可以报修进行处理！！,1,2224,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",电视没有声音，时好时坏,你好：抱歉给您添麻烦了！根据您提供的信息要看一下按下电视遥控器上静音键，再按观察，也可换个频道或使用U盘插在电视usb端口试看，仍无改善，建议您通过海尔服务微信号或APP快速维修等版块提报服务需求。紧急情况可致电4006999999,1,2227,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",启动声音大检测了我要退货,你好非常抱歉给您添麻烦了，导致此问题有很多种原因，请通过海尔服务报修或拨打4006999999由当地售后服务人员上门检测处理，谢谢,1,2278,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",冰箱启动和自冷声音大,"尊敬的用户您好，很抱歉给您添麻烦了，继电器在压缩机启动前会有哒的一声，冰箱制冷管路里面有制冷剂，液态制冷剂在管路中流动，会有水流流动声音。冰箱启动或者电磁阀换向的时候是有声音的，另外冰箱在制冷和化霜的时候也有冰裂的声音，这都是正常的。由于不在现场无法鉴定具体原因，建议通过海尔服务微信服务号或APP报修，让专业服务人员上门给您详细检查和解答，或者直接致电4006-999-999，希望可以帮到您！
",1,2284,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",振动，声音太大,"尊敬的用户您好！给您添麻烦了！请您检查是否是衣物的拉链或纽扣与内桶的摩擦声；是否将洗衣机放置平稳；或是将衣物放置太多；洗衣机是否放置在较小的空间聚音造成噪音大。由于不在现场无法鉴定具体原因，建议通过海尔服务微信服务号或APP报修，让专业服务人员上门给您详细检查和解答，或者直接致电4006999999，希望可以帮到您！
",1,2333,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",电视刚开机的广告声音很大，突然又变小,您好：抱歉给您添麻烦了！按菜单选择，高级再选开机音乐打勾确认，日常有服务需求，建议您通过海尔服务微信号或APP快速维修等版块提报服务需求，紧急情况可致电4006999999,1,2354,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",冰箱为啥一会老大声音了,"尊敬的用户您好，很抱歉给您添麻烦了，继电器在压缩机启动前会有哒的一声，冰箱制冷管路里面有制冷剂，液态制冷剂在管路中流动，会有水流流动声音。冰箱启动或者电磁阀换向的时候是有声音的，另外冰箱在制冷和化霜的时候也有冰裂的声音，这都是正常的。由于不在现场无法鉴定具体原因，建议通过海尔服务微信服务号或APP报修，让专业服务人员上门给您详细检查和解答，或者直接致电4006-999-999，希望可以帮到您！
",1,2385,[]
0,"声音,冰箱,洗衣机,甩干,电视,空调,时候,脱水,滚筒,没有,原因,睡觉,启动,有点,工作,画面,热水器,洗衣,嘎楞嘎楞,拖拉机",声音特别大，洗的时候还会有很大的碰撞声,您好，给您添麻烦了，这个问题原因有很多，具体请微信报修让服务人员上门检查，紧急情况请拨打客服4006999999，谢谢,1,2400,[]
